index,l1,l2,l3,l4,l5,l6
2223,0.2327204,0.22480276,0.6339504,0.24214822,0.454372,0.46666193
2224,0.23762903,0.21190085,0.62969583,0.15896104,0.41115415,0.48769423
2225,0.23652628,0.22454502,0.6220344,0.14980447,0.41769606,0.5240485
2226,0.24448723,0.22112224,0.59208775,0.1891281,0.3872478,0.48218238
2227,0.2261082,0.20669916,0.5451598,0.1993321,0.38292167,0.4325309
2228,0.22702634,0.22459756,0.59546596,0.2603932,0.4695741,0.45399448
2229,0.23623484,0.21884231,0.63049823,0.14965247,0.41454542,0.5063856
2230,0.25698137,0.21919909,0.6369023,0.18396804,0.46067506,0.5468491
2231,0.24791743,0.2299921,0.6476023,0.20082577,0.43168807,0.5078608
2232,0.24764684,0.22106716,0.63435566,0.17586595,0.41369462,0.4950751
2233,0.23396328,0.2181023,0.6299237,0.18637785,0.41244864,0.45574582
2234,0.22938222,0.23466597,0.6064992,0.23615777,0.42080194,0.44933546
2235,0.2183434,0.20495377,0.5882387,0.18320431,0.4404702,0.5511854
2236,0.25357705,0.20850793,0.60088897,0.19047174,0.3885523,0.43526965
2237,0.24189931,0.22201702,0.62670547,0.20668924,0.44512892,0.506964
2238,0.24825202,0.15744375,0.44728836,0.3936122,0.3007248,0.39663145
2239,0.21315935,0.20631349,0.5974142,0.1493632,0.37205747,0.44768897
2240,0.23692364,0.21858889,0.62647426,0.1949783,0.44257677,0.5078216
2241,0.24521127,0.22959706,0.64451957,0.20677248,0.44188407,0.5224824
2242,0.26093015,0.20347384,0.57253194,0.22778438,0.37277025,0.4175281
2243,0.23997697,0.22887981,0.5918931,0.2397341,0.45796302,0.50089043
2244,0.23856926,0.21445765,0.5881417,0.1993384,0.39434043,0.45791012
2245,0.24729109,0.2226524,0.6463304,0.18565625,0.46874726,0.56704915
2246,0.2287126,0.2299374,0.61579514,0.2453512,0.43725806,0.4623618
2247,0.24821183,0.22716883,0.61310655,0.19948703,0.40703538,0.49240577
2248,0.21515803,0.20866689,0.60220385,0.1823194,0.4167655,0.50229865
2249,0.24147056,0.22231096,0.64433444,0.15835482,0.41567683,0.4976049
2250,0.258036,0.20994505,0.5909237,0.20912993,0.39257717,0.4480763
2251,0.24304312,0.22564514,0.6482978,0.19474764,0.4747166,0.575628
2252,0.2259766,0.22682275,0.59563804,0.25034663,0.4451874,0.43530867
2253,0.24618478,0.22172163,0.6287471,0.1812056,0.4067676,0.49138993
2254,0.24832396,0.2320242,0.6098132,0.20788054,0.38732764,0.4542647
2255,0.21403685,0.20971629,0.5983209,0.17984173,0.41070014,0.48473015
2256,0.25246003,0.21998502,0.6419191,0.19349678,0.41652432,0.484525
2257,0.2446685,0.22334224,0.61932415,0.21556596,0.4466172,0.5143134
2258,0.22534384,0.23154704,0.5940168,0.22025177,0.40120456,0.43427485
2259,0.22714931,0.22544673,0.6173086,0.2636852,0.47733992,0.4675124
2260,0.25055027,0.17163047,0.49237993,0.3270855,0.33603305,0.4156006
2261,0.26478213,0.22533277,0.6657181,0.19228573,0.44471878,0.51956713
2262,0.2316281,0.21445635,0.5591953,0.20162603,0.38632905,0.4410439
2263,0.22361068,0.21878855,0.6168773,0.22101395,0.44700196,0.47837937
2264,0.24615118,0.22677307,0.6109808,0.21977529,0.43833154,0.5078262
2265,0.24000087,0.2198868,0.64291203,0.16411668,0.42727166,0.5079435
2266,0.24516316,0.22952569,0.6318539,0.2044069,0.41972503,0.4946505
2267,0.2281466,0.21409264,0.62713575,0.20696552,0.4309383,0.4491195
2268,0.2603414,0.22540484,0.659911,0.1849265,0.4616244,0.551865
2269,0.24924731,0.22856408,0.599608,0.1954611,0.38719657,0.47937658
2270,0.23825903,0.22956401,0.5922499,0.24731109,0.46603033,0.4876063
2271,0.21754822,0.21151459,0.61055756,0.19048151,0.4491674,0.54137707
2272,0.2295808,0.22220856,0.622096,0.20513248,0.4363389,0.5076373
2273,0.23316737,0.22556643,0.6216593,0.25308293,0.47600424,0.47815555
2274,0.2405807,0.231173,0.62222445,0.21526612,0.4243798,0.47859138
2275,0.22567248,0.22313023,0.59861344,0.2660395,0.48927164,0.47670695
2276,0.22403488,0.21820131,0.61508656,0.20607032,0.43645078,0.49653292
2277,0.23626456,0.23083174,0.6228334,0.23276287,0.4316495,0.47414553
2278,0.22889537,0.23111972,0.6011563,0.25305802,0.4384052,0.44023937
2279,0.2626293,0.21702714,0.64915764,0.18845902,0.4264974,0.48894235
2280,0.22937514,0.22663482,0.6179447,0.24690554,0.45081362,0.46824345
2281,0.23254049,0.21627815,0.61691535,0.19092187,0.46289852,0.5671735
2282,0.23855862,0.23784246,0.61742586,0.22099529,0.39074126,0.4474511
2283,0.23071012,0.23337401,0.6151781,0.2401636,0.42949873,0.45995107
2284,0.23545754,0.22161165,0.6320604,0.22713701,0.44257015,0.46359134
2285,0.23773177,0.21962814,0.6450526,0.15464012,0.42735267,0.50917166
2286,0.21380894,0.20853393,0.6092227,0.15824974,0.38152796,0.4438777
2287,0.24778187,0.21709785,0.63913214,0.18470165,0.47945857,0.57916784
2288,0.24983114,0.22585456,0.66038126,0.19701922,0.4393112,0.5192705
2289,0.23580395,0.22564441,0.6375178,0.19793978,0.4625976,0.5576645
2290,0.24237111,0.22943228,0.6278938,0.233511,0.4583411,0.5021754
2291,0.25161415,0.19962317,0.5667442,0.23545751,0.386308,0.4567335
2292,0.24434157,0.22138335,0.62598825,0.1962323,0.41299993,0.48432657
2293,0.244459,0.22970825,0.59677833,0.20969251,0.41387716,0.49142063
2294,0.2370093,0.22145614,0.6299626,0.20137185,0.43704957,0.48906672
2295,0.23934758,0.20994335,0.5886733,0.19230814,0.38534656,0.4340426
2296,0.22127028,0.21134317,0.62047577,0.14532007,0.3787269,0.45557225
2297,0.2232647,0.2235572,0.601276,0.2620415,0.4707783,0.45466703
2298,0.21867119,0.21035425,0.61050826,0.19357172,0.4242512,0.47173515
2299,0.22161126,0.21459538,0.6095009,0.19422074,0.46461183,0.5717421
2300,0.25073156,0.22211245,0.6326436,0.18749182,0.413892,0.4888908
2301,0.24627545,0.20920907,0.5959058,0.19012105,0.38248247,0.42792776
2302,0.24383384,0.21763897,0.64116013,0.16591626,0.42216137,0.5001185
2303,0.21664263,0.212443,0.611731,0.1916655,0.4334197,0.5129624
2304,0.22909188,0.21663514,0.6352822,0.15083082,0.382829,0.4507134
2305,0.2355507,0.22436175,0.6365491,0.20291662,0.4542148,0.5437776
2306,0.2472467,0.23034547,0.6415992,0.20844932,0.43017992,0.5017013
2307,0.22943364,0.2255519,0.60486096,0.2659778,0.49204898,0.483332
2308,0.24129991,0.2190687,0.6305099,0.17898914,0.4246411,0.50377643
2309,0.22875586,0.23008555,0.6103902,0.25645283,0.45454443,0.4517361
2310,0.2383728,0.23359153,0.5976156,0.21173012,0.36623412,0.43095487
2311,0.2357617,0.22086784,0.6443377,0.16081795,0.400319,0.4667568
2312,0.23524433,0.2231444,0.6265087,0.23771822,0.4561502,0.48321584
2313,0.24202985,0.15868512,0.4525562,0.39788094,0.29757696,0.38367227
2314,0.24273522,0.22929862,0.5870804,0.22243407,0.43060127,0.49147192
2315,0.2249869,0.22780341,0.58556414,0.2241987,0.41015565,0.42552733
2316,0.2625724,0.2186648,0.63801205,0.18735984,0.42703775,0.4932326
2317,0.2336048,0.21908525,0.63645077,0.14929634,0.40315133,0.48798195
2318,0.22055686,0.21465993,0.6197381,0.19508627,0.45234436,0.545832
2319,0.24712124,0.22406073,0.6025862,0.18630113,0.38689625,0.48182052
2320,0.25049502,0.22767894,0.6010603,0.19115573,0.38526955,0.47753233
2321,0.25775334,0.21758048,0.5889789,0.09882512,0.4035954,0.49697956
2322,0.2887702,0.2182104,0.59961057,0.092711926,0.41230977,0.50355506
2323,0.28350353,0.23979676,0.594916,0.11362085,0.41983214,0.5285804
2324,0.25204876,0.20629445,0.5959718,0.13843858,0.3323825,0.46736118
2325,0.25373143,0.20764694,0.6066544,0.13513267,0.32688844,0.45610952
2326,0.2570958,0.20728771,0.59211,0.13845062,0.34818828,0.47299075
2327,0.25642607,0.21352538,0.57768553,0.094247155,0.42141232,0.5090362
2328,0.28436866,0.22184831,0.60778993,0.09068081,0.43074903,0.5102985
2329,0.2820411,0.21675327,0.5785777,0.0995764,0.4053375,0.50096166
2330,0.26129043,0.22185725,0.6015118,0.11754764,0.38856122,0.4904657
2331,0.28377253,0.21697475,0.5653369,0.10800061,0.4002784,0.496233
2332,0.26292628,0.22925305,0.58392906,0.10606052,0.41678816,0.51987404
2333,0.25341117,0.20827916,0.60120183,0.1326827,0.31903985,0.45624202
2334,0.29295534,0.23405626,0.6124709,0.09862076,0.42235008,0.5069364
2335,0.2695388,0.21917811,0.5850414,0.097010285,0.4158061,0.504509
2336,0.27205265,0.2191339,0.56516767,0.112669475,0.38749173,0.49002975
2337,0.25606048,0.20868957,0.6099211,0.1397666,0.3389039,0.46392483
2338,0.2605655,0.2116292,0.6048131,0.1337378,0.3573541,0.4788626
2339,0.2682349,0.22043678,0.5742843,0.12050834,0.3823994,0.4890313
2340,0.27447706,0.22113457,0.59171224,0.09462252,0.39493945,0.5003313
2341,0.29899377,0.25173467,0.61941767,0.11958209,0.44516236,0.540208
2342,0.24864666,0.203728,0.60402966,0.13212495,0.31989232,0.46164545
2343,0.27506822,0.21944684,0.59789264,0.0912247,0.41799188,0.50639284
2344,0.2644086,0.22109565,0.57959765,0.105777934,0.38639072,0.4901966
2345,0.26042137,0.21752793,0.58647823,0.13147841,0.36982504,0.4883184
2346,0.29840422,0.243221,0.62433857,0.10896212,0.42973465,0.52467847
2347,0.2845754,0.20845181,0.5909876,0.14708292,0.4955194,0.529493
2348,0.27358192,0.22269437,0.5554826,0.17426485,0.4505437,0.52280396
2349,0.2768212,0.2420515,0.5861031,0.17447615,0.450024,0.52917624
2350,0.2944693,0.18722227,0.59627366,0.109825954,0.46105438,0.5007787
2351,0.25501055,0.23840787,0.5956759,0.17943136,0.39652765,0.5348472
2352,0.29144692,0.18362777,0.54394484,0.11493272,0.48519015,0.5250192
2353,0.27642274,0.17935722,0.56722945,0.10899283,0.47538254,0.52256405
2354,0.26048198,0.21901304,0.57297814,0.18276231,0.41459456,0.52666384
2355,0.25834945,0.2246801,0.5588111,0.18827237,0.40628967,0.52746236
2356,0.2785683,0.18100575,0.5290603,0.12136231,0.4831758,0.54456544
2357,0.264307,0.18040389,0.5229385,0.13730383,0.45822462,0.5165348
2358,0.2613354,0.23620968,0.55889744,0.18661122,0.39178112,0.52046597
2359,0.25632465,0.22910726,0.5529077,0.19444764,0.43391302,0.53647107
2360,0.2815537,0.22761211,0.6309011,0.1298807,0.47526172,0.5020359
2361,0.2587688,0.21619338,0.5498851,0.19150616,0.4087323,0.5293233
2362,0.26307297,0.19018531,0.534163,0.14666429,0.44925863,0.51347834
2363,0.25053397,0.23265052,0.59396875,0.17973413,0.40654448,0.5380505
2364,0.26443213,0.24347283,0.59703994,0.18689638,0.38768935,0.52840436
2365,0.29394808,0.18920733,0.60916895,0.110025324,0.46982577,0.50664985
2366,0.25637054,0.18476975,0.5274663,0.14948505,0.45429498,0.5203947
2367,0.27331194,0.21726581,0.5518441,0.181012,0.43888766,0.51069117
2368,0.2544774,0.21343619,0.5563035,0.18530296,0.3992289,0.51017654
2369,0.28338885,0.25561208,0.5769071,0.18371765,0.38037652,0.50579417
2370,0.2808396,0.2200126,0.61378276,0.12895149,0.4644403,0.50612664
2371,0.27815214,0.17819485,0.5247217,0.12068492,0.49752477,0.5370451
2372,0.25593713,0.23633535,0.56843805,0.1946576,0.42624214,0.5359552
2373,0.29349375,0.20549121,0.6085212,0.12462504,0.45503592,0.49677378
2374,0.26988918,0.22904406,0.5597061,0.1829963,0.43324494,0.52021956
2375,0.26004747,0.23107086,0.6076047,0.17403115,0.41182917,0.5335501
2376,0.26152796,0.19123173,0.5365936,0.16223389,0.4458092,0.51000464
2377,0.2828069,0.18668243,0.5370088,0.12954691,0.48373204,0.5396482
2378,0.24975836,0.21825495,0.5552063,0.1819945,0.41214925,0.52542114
2379,0.28845853,0.23086205,0.6161573,0.14810896,0.45594907,0.51186347
2380,0.2614887,0.24249223,0.56695914,0.19640929,0.42023936,0.54049826
2381,0.27763346,0.23144735,0.5717586,0.17173877,0.47141773,0.54754525
2382,0.28972885,0.18956682,0.60527277,0.114634775,0.47947973,0.5156918
2383,0.25399038,0.21445109,0.5492136,0.19007102,0.40391243,0.522509
2384,0.29405084,0.18470491,0.5899042,0.10927479,0.45741424,0.49807435
2385,0.2855988,0.25479993,0.59919375,0.17606518,0.42575276,0.52063704
2386,0.26484063,0.23646234,0.573718,0.18308565,0.3844745,0.5146022
2387,0.29127988,0.1763451,0.55891,0.10384951,0.47242007,0.5016987
2388,0.27374995,0.20697145,0.5360182,0.16665742,0.44675574,0.510187
2389,0.26243013,0.24235278,0.5814036,0.1882316,0.38416573,0.5217324
2390,0.27253884,0.1809766,0.5667095,0.11828472,0.48383665,0.5180458
2391,0.26505762,0.24039362,0.60379106,0.17825437,0.38646522,0.5156934
2392,0.2572215,0.19520837,0.5401149,0.16429867,0.4400167,0.50843245
2393,0.25270653,0.22906078,0.5595646,0.19019252,0.4250009,0.5328875
2394,0.2869645,0.19884303,0.5953723,0.12306026,0.46246642,0.5073424
2395,0.2860236,0.1895622,0.5359987,0.123763576,0.4885788,0.5389816
2396,0.26620027,0.24620488,0.5664133,0.19818145,0.41004917,0.5418216
2397,0.28587455,0.19344467,0.5862912,0.11909284,0.46704108,0.50868773
2398,0.28381917,0.2440884,0.6183371,0.14948243,0.46912143,0.5125147
2399,0.26896533,0.18288854,0.52428454,0.13387953,0.46236178,0.51795816
2400,0.27223223,0.24778283,0.56459177,0.18451178,0.43001097,0.53876966
2401,0.2613868,0.23332939,0.6114602,0.17660458,0.3946908,0.5134426
2402,0.2800086,0.19445996,0.5947967,0.12379681,0.5029225,0.5312619
2403,0.28910518,0.190562,0.6070416,0.110154115,0.4817397,0.5207909
2404,0.26124176,0.23939866,0.57233614,0.17988802,0.38375896,0.52225596
2405,0.27205956,0.19321345,0.5597683,0.13250817,0.47329876,0.5213806
2406,0.29241595,0.17600673,0.5735827,0.11037771,0.4530357,0.4897587
2407,0.2570016,0.21710336,0.5661374,0.18432875,0.40826708,0.52243495
2408,0.28806552,0.20506813,0.6066548,0.13143979,0.49475273,0.52270824
2409,0.27666214,0.1816007,0.52431566,0.12353168,0.50035304,0.5423177
2410,0.2696103,0.21470043,0.5424923,0.17480582,0.44249713,0.5111202
2411,0.28576607,0.25012314,0.6118417,0.16608557,0.44798833,0.52096945
2412,0.26500627,0.23719564,0.56131667,0.18190193,0.43712536,0.54017246
2413,0.29176357,0.18533297,0.57459843,0.10616914,0.46395367,0.50551015
2414,0.2741741,0.22075564,0.5500216,0.17660137,0.4341955,0.506247
2415,0.2737764,0.24182822,0.5633652,0.18078434,0.44865274,0.5492648
2416,0.2484702,0.22272284,0.5572706,0.1874019,0.42178485,0.53622955
2417,0.2737844,0.2503491,0.5895274,0.1893859,0.3778073,0.51304233
2418,0.26931953,0.1795383,0.54933447,0.116065785,0.47186038,0.52994454
2419,0.2621188,0.24296369,0.5584147,0.19177553,0.41032583,0.54133636
2420,0.25851193,0.23902322,0.5665827,0.1940636,0.43294767,0.53627825
2421,0.2902471,0.18967342,0.5982103,0.10773802,0.467036,0.508264
2422,0.26376826,0.2326298,0.6110007,0.16990645,0.40334427,0.5151539
2423,0.25790775,0.19311503,0.5345346,0.15878798,0.44691578,0.5191562
2424,0.2754096,0.23295748,0.5910314,0.16455995,0.46607307,0.5296843
2425,0.28790504,0.19133177,0.59166855,0.116870224,0.47118822,0.50775874
2426,0.2581206,0.23235534,0.60134494,0.17853966,0.4024794,0.5273274
2427,0.28716394,0.23553938,0.6381234,0.13035145,0.48389402,0.50556207
2428,0.2812037,0.18788701,0.52834976,0.12547247,0.49424008,0.53836656
2429,0.2673106,0.2407317,0.5709668,0.1927073,0.39962527,0.534969
2430,0.28240988,0.19172636,0.5979698,0.11558494,0.48496097,0.5242461
2431,0.27631402,0.20836036,0.5627399,0.1499524,0.48392054,0.52273923
2432,0.28984994,0.24283278,0.61537313,0.14989166,0.4562083,0.49878722
2433,0.24935578,0.2163614,0.5571972,0.18775472,0.40233636,0.5201151
2434,0.29350436,0.18902382,0.586125,0.10565972,0.45980725,0.5018935
2435,0.2611149,0.1860378,0.5329806,0.13726766,0.46525076,0.5267646
2436,0.2747414,0.21620771,0.5457021,0.17534746,0.44265276,0.51259625
2437,0.26923805,0.17687096,0.54483455,0.12118441,0.46448484,0.52319247
2438,0.2793482,0.24138685,0.5599573,0.17955822,0.4463496,0.53878987
2439,0.2638978,0.24133961,0.59501344,0.18490966,0.38915887,0.52778447
2440,0.25943825,0.18497416,0.5351459,0.1316964,0.4676925,0.526401
2441,0.28772855,0.17881893,0.57036734,0.11035815,0.45853174,0.5033666
2442,0.26464915,0.22904009,0.5794601,0.1760263,0.37950608,0.49364844
2443,0.2838426,0.17604703,0.55070287,0.11003802,0.468051,0.516783
2444,0.24930911,0.22099966,0.55777854,0.1865439,0.41480023,0.5295581
2445,0.28619593,0.23898363,0.6325518,0.13602439,0.47869223,0.50929445
2446,0.25878274,0.18942052,0.5356455,0.14221802,0.4630743,0.5325563
2447,0.2620335,0.18652362,0.5262061,0.15017347,0.44357696,0.5012573
2448,0.2726539,0.23918006,0.56694907,0.18035787,0.43192926,0.52181375
2449,0.2905802,0.21852213,0.6164669,0.13989878,0.46815854,0.512275
2450,0.2899741,0.18188742,0.58195996,0.11284484,0.45480496,0.49728495
2451,0.25588322,0.23396778,0.56166655,0.1948627,0.41716117,0.53358805
2452,0.2814611,0.24697329,0.5876007,0.1676911,0.44016218,0.5185778
2453,0.2730077,0.18127468,0.5565039,0.11656617,0.4742918,0.52013564
2454,0.26449728,0.23837565,0.5419049,0.1796689,0.410103,0.53548354
2455,0.2741727,0.18467267,0.51307845,0.13543753,0.48299873,0.53700143
2456,0.26059884,0.22036913,0.5658394,0.1827594,0.4003846,0.51502717
2457,0.28087255,0.1882476,0.5914324,0.117689736,0.4872674,0.52568144
2458,0.2608893,0.23809738,0.55806005,0.18662408,0.41360497,0.5354835
2459,0.27478734,0.19132319,0.5843141,0.13028724,0.49336562,0.52145994
2460,0.2689522,0.17652631,0.5317763,0.12189261,0.47238827,0.5190095
2461,0.28258473,0.22627866,0.601341,0.15332322,0.47732344,0.526122
2462,0.26023442,0.18732591,0.53683406,0.13624218,0.46529582,0.5300685
2463,0.2718734,0.18302011,0.57946473,0.120507404,0.50131714,0.5323303
2464,0.27738962,0.23457384,0.5637449,0.17500535,0.44435534,0.52974534
2465,0.2673999,0.1826331,0.540969,0.121443704,0.4747535,0.5290834
2466,0.26894262,0.24505673,0.5724731,0.19120716,0.42736256,0.53294504
2467,0.26467457,0.23469931,0.5388401,0.18041219,0.40747893,0.5266949
2468,0.26779288,0.22701092,0.5713935,0.18597408,0.38751632,0.51081264
2469,0.28284594,0.21793637,0.593804,0.1548179,0.48432225,0.5300091
2470,0.25447983,0.21494439,0.55152184,0.19288725,0.410325,0.5294268
2471,0.28017485,0.20357755,0.54605424,0.14521977,0.4554602,0.51137567
2472,0.28872323,0.19404566,0.5921221,0.12036143,0.46366346,0.49906427
2473,0.2758019,0.18379594,0.5886369,0.115613446,0.4994638,0.53272206
2474,0.287044,0.18368226,0.60648715,0.10953848,0.4726181,0.51448464
2475,0.2897783,0.23772472,0.63624245,0.14075257,0.4674894,0.5012506
2476,0.29237232,0.17822254,0.5703231,0.10892861,0.46398,0.5010243
2477,0.27464548,0.19255035,0.56703454,0.1270096,0.47829753,0.5167016
2478,0.29188,0.18579258,0.6059583,0.11251568,0.4723305,0.50988334
2479,0.2703647,0.24299367,0.549118,0.18325734,0.42017278,0.5420416
2480,0.27558082,0.22935204,0.5830469,0.16805783,0.4770933,0.5442445
2481,0.273215,0.17382053,0.5281731,0.114197396,0.48870912,0.5257997
2482,0.27484006,0.24030936,0.56779975,0.18375345,0.4320972,0.52598774
2483,0.26841617,0.18345484,0.5473033,0.12567738,0.46780726,0.51754785
2484,0.28400275,0.18353108,0.58308995,0.11044814,0.45866328,0.5023856
2485,0.27855283,0.21119094,0.5369352,0.16354729,0.44692904,0.5107676
2486,0.28761432,0.18031603,0.54122937,0.11510651,0.49108368,0.52604955
2487,0.25393137,0.2342296,0.59087753,0.18145199,0.3957485,0.53044474
2488,0.26448706,0.25067738,0.56564134,0.19569857,0.41695613,0.54594105
2489,0.27200603,0.23931628,0.573618,0.1775029,0.451687,0.5424721
2490,0.26361373,0.24431095,0.57006663,0.19534022,0.40550622,0.54619694
2491,0.28835797,0.19301134,0.5948011,0.11989898,0.4765713,0.5068027
2492,0.26134622,0.22759023,0.59259,0.17272952,0.3990479,0.506902
2493,0.28115723,0.2084204,0.5459443,0.15500423,0.45783758,0.5133816
2494,0.26028112,0.1836648,0.53936124,0.12710378,0.47386718,0.53731334
2495,0.2764852,0.24441618,0.5709653,0.17829818,0.43396682,0.52762467
2496,0.2807125,0.17975444,0.5794559,0.1069535,0.46119803,0.508428
2497,0.27606654,0.18033548,0.57739925,0.11123097,0.49065885,0.5218057
2498,0.2753981,0.18966687,0.5146522,0.13944644,0.49421984,0.5447877
2499,0.27983657,0.20230818,0.5775417,0.1431902,0.49075451,0.52585477
2500,0.29035535,0.2291348,0.63575256,0.13880034,0.4638202,0.5043175
2501,0.24777803,0.21592312,0.5547076,0.18995643,0.4087768,0.526149
2502,0.27027726,0.18888426,0.5375025,0.13678694,0.4602536,0.51232576
2503,0.28575498,0.1829083,0.59541786,0.10829239,0.48348182,0.5197456
2504,0.27125013,0.175382,0.55294013,0.1110841,0.46009007,0.5153906
2505,0.272585,0.17320171,0.5409266,0.11482943,0.46918756,0.52008384
2506,0.29094234,0.21775149,0.6236318,0.13507012,0.4582001,0.5052422
2507,0.27187255,0.25003514,0.5690664,0.19216269,0.42236322,0.53946126
2508,0.27697635,0.21551114,0.575411,0.15833057,0.48822036,0.53916
2509,0.26333153,0.24142832,0.5611942,0.18209824,0.39323252,0.5311293
2510,0.29323196,0.18578094,0.59657335,0.10919913,0.45991337,0.5007621
2511,0.2692168,0.24748379,0.56043184,0.1863103,0.43063378,0.5465252
2512,0.28064173,0.2033153,0.55879426,0.13945687,0.4725979,0.5162227
2513,0.26163238,0.18224864,0.5396414,0.13109581,0.47190696,0.5339246
2514,0.27381945,0.23781756,0.5450507,0.18068035,0.4185331,0.52857774
2515,0.26079464,0.18502384,0.52796173,0.1383263,0.45262778,0.5053183
2516,0.29126212,0.1861546,0.5486276,0.12033139,0.48516643,0.5292089
2517,0.25830948,0.23459019,0.5511923,0.18283603,0.39878398,0.52833724
