,Astro,Chandelier,Endo,L2/3 IT,L4 IT,L5 ET,L5 IT,L5/6 NP,L6 CT,L6 IT,L6 IT Car3,L6b,Lamp5,Lamp5_Lhx6,Micro-PVM,OPC,Oligo,Pax6,Pvalb,Sncg,Sst,VLMC,Vip
137,0.048643167633850175,0.0011912543643626268,5.02929343837313e-05,0.2778630528378412,0.1652475155470165,0.01022766634186688,0.12735031892104057,0.05165879441212004,0.03164042661092473,0.052944053696767725,0.014068167840645551,0.03341577068450429,0.00978824797193236,0.005201226003856903,0.0010121315643765755,0.006442137537445611,0.08555405926220416,0.0025564175204896545,0.015872001881404755,0.0037150601195156154,0.03669222624111677,0.003788874919764796,0.015077135152568814
139,0.05959674685396012,0.0014614435842126793,0.00015548785987571696,0.2600039124269672,0.14859910797236842,0.012130387066392625,0.13242917410776286,0.04834942038190018,0.031959508308667145,0.05497061109727536,0.017219964748876593,0.03202542539871759,0.012070360830747804,0.005322684165214985,0.0024945642063481694,0.00886191529623736,0.08063506484040657,0.0035602402034311427,0.017064253698395693,0.004820830532256626,0.04098596892494495,0.007365866079448877,0.01791706141559149
141,0.05152931913071169,0.0012811854668896988,4.7601267335462145e-05,0.2615602363798474,0.1627486120726146,0.010548094837919048,0.13213054125834936,0.05140538515526394,0.03236541871202101,0.0568968413075018,0.01611246811749743,0.033354444538433635,0.010706642103966935,0.005363397703063808,0.001519447439260432,0.007253618688685587,0.08221791648116408,0.002921476573921014,0.015913088997012347,0.0043621774540223875,0.03948245464736865,0.003991945695431001,0.016287685971718775
143,0.04859756952661438,0.0011932170142546763,5.03897642241905e-05,0.2782170281951964,0.16537920269774312,0.010213387697383065,0.127168746962734,0.05161399187719319,0.03163099026751246,0.052815258981567734,0.01402717724584885,0.03342943871334544,0.009763708904032014,0.005194390654206142,0.0010002561043434138,0.006426971600132568,0.08567703033292422,0.002548580920180315,0.01587701725214281,0.0036965567596721084,0.036632697383799394,0.003789378269763976,0.015057012875185731
145,0.06137240469431465,0.0016530892921305263,0.00021640804186803914,0.2622952416275516,0.14775805702784656,0.012215557260188428,0.12800237895743338,0.04611492848099891,0.03223197603037096,0.054097523484977816,0.019101334275480913,0.03346980866820561,0.011848507067983885,0.005045539287660186,0.002887691812683636,0.009064086270723032,0.07771157535602986,0.0037733709845747363,0.017336127428919972,0.004753389324981122,0.04164894543987058,0.008994277296661381,0.018407781888544254
147,0.0536251685796325,0.0010719983075779147,8.037306551243854e-05,0.2669367930110257,0.1570381747633273,0.011021487665034215,0.1346805175311073,0.052336666737676604,0.031531590349271596,0.05587298224827883,0.014255133108802318,0.03347958757695764,0.010683925344359902,0.005016162050491586,0.0011311887051689447,0.0073298182544242006,0.08068336244475433,0.002760037293684748,0.016590427862846112,0.004527421164281644,0.03705515615234085,0.00571265897902365,0.01657936880441966
149,0.06391713316561114,0.001544835030651114,0.0001621392476069749,0.2555487245724932,0.14740034377847067,0.012149632056968578,0.14125922621443818,0.04781456392486989,0.03198250969161805,0.05339061721410215,0.014002712469004287,0.03433294672419167,0.01272483419090102,0.005064582221995349,0.0016763200286865796,0.008698176786946892,0.07305427767620652,0.003505831463122516,0.01778889641409651,0.0051684899698695155,0.03958857450309744,0.009953180965464539,0.019271451689587098
151,0.04134186407298825,0.0009681383578395365,0.0001250097973906865,0.28116114870463826,0.18347394879359086,0.009671942087356935,0.12612066799361146,0.055316365666401295,0.03486350815318123,0.05152079446608706,0.014434419680647745,0.03408109282308941,0.008550055945103543,0.005103271540069972,0.0007194293782266252,0.005887575197636906,0.07077560125018116,0.0021159554923707645,0.01566049662028381,0.0032195092176182986,0.03610418505725917,0.0050800824606269295,0.013704937243800184
153,0.05401613018653768,0.0012345406757304572,0.00027076481189943456,0.26538690931241343,0.15969917939728923,0.01080873177116022,0.13824445496037865,0.051209692269168744,0.03454948686411008,0.05364712547622253,0.014943191906509142,0.03682190809017696,0.010629913257771318,0.005359814158154037,0.0014932797977370968,0.0075131946588360395,0.06701642292427122,0.003161626314170721,0.016253177397925925,0.004482398544325367,0.03912909721449511,0.0072646194488562845,0.016864340561860293
155,0.0669772856540353,0.0020369812029174704,0.0005208184306920483,0.26483349051980004,0.14502879144272326,0.014236283305409384,0.11081547011414689,0.041956212774815586,0.03674690022992664,0.04918296385822667,0.014171750395913993,0.02926497169858638,0.012824629335954163,0.004820435917141593,0.002747337861468362,0.010192813481924749,0.1021769937893521,0.003318747352490907,0.018968490631504235,0.004459778193172803,0.037563400267618965,0.009958374104621989,0.01719707943755672
157,0.06659977590489692,0.002128555811297528,0.00037012062660286767,0.2670316118906283,0.1516647243593994,0.012661367298647504,0.11577813906035754,0.04154463612698457,0.03509948684402283,0.047681669098922484,0.01692063297329681,0.03076368973835263,0.012309405833689972,0.004678566557155398,0.0031737562999283532,0.010079291372448446,0.0870794971506509,0.0034988809655512047,0.017874116295517783,0.004731058561469115,0.04053727557009889,0.009697903107414365,0.018095838552666124
159,0.06609324740997279,0.0019199789655668395,0.0005183247441913054,0.26386317728458064,0.14474004297053783,0.014396556309818082,0.11198593136884621,0.04311983138967543,0.03637013636405905,0.05034324321565787,0.014311620499889476,0.029567436989691845,0.012809570406705998,0.004960396878437735,0.00262455984733576,0.009917993877560908,0.10248990069423684,0.0032907275965104094,0.018683765307414835,0.004464604899032654,0.03758114142879725,0.008965642694073114,0.01698216885740721
161,0.06611378758541575,0.0019823224207150465,0.00046508286109671836,0.26849679885866357,0.1448162096940756,0.013797784773638633,0.11523744936361409,0.042624885593181235,0.03475907705431548,0.04745411793148847,0.013870043561268634,0.028994330985800766,0.012907818627929848,0.004816707738464085,0.0024380584871814444,0.009643708166327437,0.09670480353875957,0.003391280451298036,0.019097922305524342,0.004580834788055168,0.03797301726181291,0.011861812422062029,0.017972145529311045
163,0.06751964270102334,0.0019482373882343553,0.0002097288964664723,0.24999277589811925,0.16327531487414954,0.011606740575691303,0.1179496184879731,0.04398091018740878,0.03513526163975982,0.04902410156462846,0.021832884114707178,0.03393071867085811,0.011985317531505647,0.004706617703039669,0.0035966499559071147,0.010450861371574556,0.07889686522548077,0.0036283669236614477,0.017179879915538723,0.0048164208031451225,0.04201531198704702,0.008200077902847571,0.01811769568123242
165,0.0658390495795488,0.00217029286274831,0.00021972459695781768,0.2324240329548269,0.1570300911201194,0.012336003117275273,0.11371350703442536,0.05250521157619009,0.04285438975036537,0.057822650366775495,0.030264129812328098,0.041935938068576276,0.011101169439980137,0.005446109244593133,0.004427131795231202,0.012227402092695926,0.0665295703190746,0.003091264355283672,0.014993954826215385,0.006063221031494857,0.04343016066394572,0.007382510943161909,0.016192484448186256
167,0.06889952214589752,0.0020706613731461786,0.0001551585188908098,0.24818180863173464,0.15403753809438112,0.012377076894147444,0.1165724127994657,0.0474433275404468,0.03791167359234713,0.05052024873877076,0.02683771863329034,0.03975975358809194,0.011655415833703149,0.005373758706657325,0.00367536048449201,0.01174369337203427,0.06525069510371773,0.0034617728516267506,0.01610716925835626,0.005720727040038155,0.04569425012364733,0.008540046883568604,0.018010209791548062
169,0.0679937469286478,0.002004635616077484,0.00015612197991420672,0.23876035473381674,0.15496961607983664,0.01254129104190811,0.11832820501863661,0.05115002788777598,0.03950413001617926,0.052691321172920046,0.03046900749147645,0.04309121932269183,0.011725065019620328,0.005569077642989046,0.00349642780257208,0.011316171598735093,0.05709070615102303,0.0035716126649502876,0.01607685538343181,0.005466418685846797,0.047188142436195686,0.008670142297604537,0.018169703027150264
171,0.06928816508631663,0.002072957009821472,0.0001744371741128453,0.2466438230389352,0.1541746692302285,0.01202853582189257,0.12484364456809137,0.0448735980994955,0.03471102842461984,0.04982657809820336,0.022988097893918667,0.03601768514152324,0.01178605118582063,0.004855878064991868,0.0036094099620302,0.010975089760967118,0.07632365099024876,0.003584147024302487,0.01629829617091194,0.005082556643368881,0.04412100465689647,0.00761165521384606,0.01810904073945634
173,0.06884590568694078,0.002092893241537025,0.0001727419651535593,0.25050297874506655,0.15294387802479664,0.01228399729992906,0.1206123108850665,0.045479746744871895,0.03592009411915677,0.049619028197958756,0.023591093761818265,0.03696125657708794,0.011773301344352064,0.005062102211747105,0.0035912703407180693,0.01121942810676811,0.07294928497448054,0.003512558737783479,0.016428083589778972,0.005346822358025846,0.04455786044256606,0.008374319111038933,0.01815904353335721
175,0.0730903728674074,0.001687357841929602,0.0006489226597287059,0.23312784142818213,0.13178139363389077,0.01318529711901013,0.15164769513838963,0.04539522384571618,0.0387907736373247,0.05605017263327852,0.016407103884586736,0.041826485497813114,0.01345576876690368,0.006000943434243968,0.0033367249878272125,0.010575883154515594,0.060373041060573916,0.004879616701054476,0.016955170145824244,0.0062762680634978595,0.04384775462618283,0.009504181415522403,0.021156007456596196
177,0.0698064618331146,0.0020492582983787696,0.00036597518070602587,0.22227112319929682,0.1274887820944164,0.01419523595081416,0.14318713953384693,0.05271653988719386,0.04450833311335238,0.060997552145610576,0.015602119926071897,0.04856285807320118,0.013952571882585132,0.006706014693787542,0.004243414703603546,0.011856499667794285,0.060910735968998486,0.0045545278145097835,0.017405563519147387,0.006571626963803512,0.045107541198198806,0.007670396576571702,0.019269727774996432
179,0.0653223869880165,0.002333986196129923,0.000470718013484431,0.22256433606855772,0.13448318503545428,0.016525604529501223,0.122859898809025,0.061040083519844676,0.04539532886659748,0.06825040812649755,0.014231343184951681,0.05010606296448132,0.013721958920998152,0.0063711680667691796,0.004413257668381682,0.012058859636453123,0.06018779399867329,0.0036016437399124584,0.01785681830814214,0.007077068135109367,0.04535176499232333,0.008213875298350267,0.017562448932345133
181,0.047061765458707716,0.0010954297530066538,0.00022517953621373337,0.27524374460693657,0.17609009195008557,0.010004594830436406,0.13014822037321214,0.053718760064592516,0.03518383457115852,0.05058271884301616,0.014535943620181775,0.035097395554191405,0.009702937746560865,0.005226692236360589,0.0011062294865148104,0.006614624574292712,0.06629987296959611,0.0026812961550760155,0.016043486054750353,0.0039262101758693315,0.03717176262099155,0.00705181441460058,0.015187394403647872
183,0.07154184289560066,0.002124334722043029,0.00045940122548159543,0.228346718159743,0.1280639137140663,0.015722588175821145,0.1346399564832912,0.049448083893107835,0.042517927137269894,0.05753755076316234,0.014891438470153286,0.04252805865545047,0.014206896923239499,0.006472414643697393,0.004026969584580675,0.011641364298013566,0.07987751087631054,0.004161555479391907,0.01808425040254718,0.005800861555212918,0.04263331874882323,0.006905092663309353,0.018367950529682965
185,0.07385325176818062,0.001869668656491109,0.000751194423722692,0.23236105708863428,0.1301032667009844,0.014077280895274557,0.14627015784342265,0.04461982889582239,0.039281537296247025,0.0558106791348709,0.016430507571531784,0.04088530609293317,0.013586657040165121,0.006005574788032192,0.00346970963255756,0.010893687950911736,0.06833067987334229,0.0046739972559822545,0.01741833246766988,0.005965259241082829,0.044169428545330736,0.008333723017766123,0.020839213819043648
187,0.05853189836505614,0.0026081215425314093,0.00040485285348684904,0.24171896963460004,0.15800682851232495,0.01348158545167899,0.1294687890808377,0.06022077055483253,0.0400368846139039,0.05603866732000435,0.014243359532458968,0.044903907389786495,0.01270128352820787,0.0060314105343405545,0.0045575051480539995,0.012018583608849106,0.049812348366897845,0.0032991792475803895,0.016249380650367507,0.007461559109196048,0.04337281991356981,0.007472045383476471,0.01735924965795821
189,0.03481380359823459,0.0009009141889810608,8.352360709097587e-05,0.2788741207390631,0.21053419832332124,0.009598669364968011,0.11651202820896953,0.058461183502701436,0.03893762993373203,0.047900797413101215,0.014381412823348377,0.033215098498193596,0.007403093395853473,0.0049596444688126805,0.0005325309509508781,0.005416910193523269,0.06751977704065913,0.0016212355576593297,0.015550338918018682,0.0024090556167649436,0.03418066679133406,0.004318459788889022,0.011874907075829508
191,0.033722288101334374,0.0008630632175532322,8.168520636472349e-05,0.2773659597496683,0.2174029896091916,0.009674454415639746,0.11355901488513405,0.05915275615599974,0.04034957132732028,0.04732230409102145,0.014369341312320885,0.033138739006947325,0.007278625395993102,0.004938913701029931,0.0004987668603646947,0.0054266458330563885,0.06623321404274828,0.0015258741795063449,0.015599222121471532,0.002296957988417142,0.03366028330462438,0.004058907150205095,0.011480422344087481
193,0.031769566366076134,0.0008404405593676927,7.780076977458334e-05,0.2739988350693831,0.22956187168699216,0.00975201388404901,0.10940367689689975,0.06045715132296599,0.042713467598805045,0.045722612754621667,0.014403417197647008,0.033024992871841005,0.006990454477259114,0.004886254501483312,0.00047581093566656567,0.005377544793249204,0.06380472272965582,0.0013942164784706923,0.015643026379677023,0.0020692589234795997,0.03281512347211381,0.00396133643167136,0.010856403898850177
195,0.04052677763459152,0.0010565669725838543,0.00010045938666159565,0.2831452713705893,0.18817574807095339,0.00917706908226438,0.12397870067661405,0.055572813968744125,0.03454177074855731,0.0486683229600936,0.014101018224928008,0.033047728582012645,0.008255801429231102,0.005025889243013711,0.0009939673741731184,0.005753126569336086,0.07263802023499202,0.002108728502197158,0.015531711571031441,0.0029039361378222373,0.03557690676079627,0.0056739638599658275,0.01344570063884715
197,0.0367651723949543,0.0009147117437008664,9.893789067761313e-05,0.27909514059446666,0.20284629176257726,0.009646604363545705,0.11926230720237618,0.05759392679931916,0.03790893088314415,0.049067794040308275,0.01442976392231438,0.03355504606353682,0.007756365927750743,0.005006123383301001,0.0005758847919004952,0.005571912314119756,0.06817966571425174,0.001767631354909476,0.015594486809989514,0.00266360743846975,0.034740517885469634,0.004560201101003165,0.012398975617913451
199,0.04379564992094543,0.0011195116233203859,6.270266977132724e-05,0.2848044382367954,0.17578880191055263,0.009910152665184916,0.12478733975761817,0.05325838254879882,0.03283297026996043,0.05007331094545019,0.013515188576334275,0.03396202022219626,0.009005248609227865,0.005065266298113551,0.0007453591664115983,0.005875367086010858,0.08033518783950518,0.0022621868934299062,0.015836676138737706,0.003167350414379948,0.03535544328082386,0.0042871807338337245,0.014154264192597675
201,0.05355835608991204,0.0016318409569912322,0.00014150182577351365,0.28326819575571227,0.1629622717817893,0.009404443385796988,0.12824820042564625,0.04541761919746198,0.02990600267535466,0.04807329490227278,0.013458544773844405,0.030800632574312127,0.010642561063889869,0.004760302143236439,0.0021171454810580085,0.008130138906347494,0.07999360090750662,0.003046824450521375,0.01699642232659858,0.003983954342225086,0.0386355998094417,0.006488534355802278,0.018334011868505418
203,0.03375735159513692,0.0008605580108622083,8.347353245864147e-05,0.2779904968731126,0.2177933321408338,0.009682586244329282,0.11320532206406382,0.05908904939506524,0.04030226580840507,0.04704266264874969,0.01427659255442641,0.03304983497131168,0.007310612398634216,0.0049460814824585095,0.000503442296978846,0.005444529246421897,0.06605063097465447,0.0015271022834081741,0.015615162008434087,0.0022926462980443186,0.03364214786211894,0.004040590460740315,0.011493528849350669
205,0.0450198188408007,0.0013172136169296944,9.97812439312267e-05,0.2846541171326335,0.17632459633237887,0.009534570666681078,0.12611068954282006,0.05080839547057835,0.032708166261771664,0.048424718110673955,0.013237005315329434,0.03290322412991217,0.009252478502214848,0.004840713813043545,0.0011829103174404128,0.006467671549649792,0.07800199491704524,0.002400225840978216,0.01619143328939964,0.0031923225415443493,0.035883911236113515,0.006143999549487654,0.015300041778641891
207,0.03977466231242052,0.0009218783369015074,9.645594173005349e-05,0.2848592782127828,0.1863021404601257,0.009633312664621745,0.12376737928415518,0.055948493666885236,0.034310869967758714,0.051000845292670134,0.014104426897148744,0.03320655080352253,0.00824021812851824,0.005100837357202992,0.000656827069122252,0.005737092484362338,0.07294353341071233,0.001939647501204277,0.015656483140328657,0.0029878826615160003,0.03549348178719346,0.004159268873859242,0.01315843374525753
209,0.045642961735150755,0.001025087741719225,9.028364991208429e-05,0.2834142879783987,0.16921667820298145,0.009953808274258714,0.12788789209175255,0.053938305705018515,0.03141130987396308,0.05250488204596753,0.013878401139742732,0.032929836978222465,0.009222147478481409,0.005222115748759476,0.0009378175912920673,0.00624062036347927,0.0804936563257183,0.0023474844323636405,0.015894598932925778,0.003568887035830038,0.03602522185133907,0.0038216222247981356,0.014332092597924801
