Region label,Raw Surface label,Region name,Hemi,Centroid R,Centroid A,Centroid S,DK Region Name,DK Overlap Ratio,AAL Region Name,AAL Overlap Ratio,HarvardOxford Region Name,HarvardOxford Overlap Ratio,MICCAI Region Name,MICCAI Overlap Ratio,BN Region Name,BN Overlap Ratio,Glasser Region Name,Glasser Overlap Ratio,Schaefer200 Region Name,Schaefer200 Overlap Ratio,Schaefer400 Region Name,Schaefer400 Overlap Ratio,Yeo7 Region Name,Yeo7 Overlap Ratio,Yeo17 Region Name,Yeo17 Overlap Ratio,lobe,info
3026,10115586,lh__superiorparietal__94,Left,-24,-63,33,lh_superiorparietal,1,Occipital_Mid_L,0.861386139,"Lateral Occipital Cortex, superior division_Left",0.475247525,Left_SPL,0.405940594,L_lsOccG,0.712871287,L_MIP_ROI,0.851485149,7Networks_LH_DorsAttn_Post_3,0.782178218,7Networks_LH_DorsAttn_Post_5,0.623762376,Left Dorsal Attention,0.782178218,Left Dorsal Attention A,0.782178218,Occipital,
3027,1291827,lh__superiorparietal__95,Left,-29,-57,64,lh_superiorparietal,1,Parietal_Sup_L,0.977443609,Superior Parietal Lobule_Left,0.661654135,Left_SPL,0.703007519,L_A7ip,0.69924812,L_VIP_ROI,0.473684211,7Networks_LH_DorsAttn_Post_8,0.796992481,7Networks_LH_DorsAttn_Post_14,0.77443609,Left Dorsal Attention,0.906015038,Left Dorsal Attention A,0.639097744,Parietal,
3028,8946885,lh__superiorparietal__96,Left,-15,-71,55,lh_superiorparietal,1,Parietal_Sup_L,0.60311284,"Lateral Occipital Cortex, superior division_Left",1.0,Left_SPL,0.883268482,L_A7c,0.910505837,L_7PL_ROI,1.0,7Networks_LH_DorsAttn_Post_7,0.976653696,7Networks_LH_DorsAttn_Post_13,0.976653696,Left Dorsal Attention,0.976653696,Left Dorsal Attention A,0.976653696,Parietal,
3029,15068541,lh__superiorparietal__97,Left,-21,-82,20,lh_superiorparietal,1,Occipital_Mid_L,0.647058824,"Lateral Occipital Cortex, superior division_Left",0.794117647,Left_SOG,0.485294118,L_msOccG,0.470588235,L_V3A_ROI,0.617647059,7Networks_LH_Vis_14,0.941176471,7Networks_LH_Vis_27,0.941176471,Left Visual,0.941176471,Left Visual Central (Visual A),0.941176471,Occipital,
3030,6514777,lh__superiorparietal__98,Left,-36,-45,59,lh_superiorparietal,1,Parietal_Sup_L,0.620853081,Superior Parietal Lobule_Left,1.0,Left_SPL,0.976303318,L_A5l,0.971563981,L_7PC_ROI,1.0,7Networks_LH_SomMot_11,0.772511848,7Networks_LH_SomMot_27,0.6492891,Left Somatomotor,0.507109005,Left Dorsal Attention B,0.601895735,Parietal,
3031,10283378,lh__superiorparietal__99,Left,-24,-59,55,lh_superiorparietal,1,Parietal_Sup_L,1.0,Superior Parietal Lobule_Left,0.574074074,Left_SPL,1.0,L_A7ip,1.0,L_LIPv_ROI,0.740740741,7Networks_LH_DorsAttn_Post_8,0.907407407,7Networks_LH_DorsAttn_Post_10,0.777777778,Left Dorsal Attention,0.925925926,Left Dorsal Attention A,0.925925926,Parietal,
3032,12749524,lh__superiorparietal__100,Left,-25,-65,30,lh_superiorparietal,1,Occipital_Mid_L,0.45,"Lateral Occipital Cortex, superior division_Left",0.575,Left_SPL,0.3375,L_lsOccG,0.725,L_IP0_ROI,0.5125,7Networks_LH_DorsAttn_Post_3,0.9375,7Networks_LH_DorsAttn_Post_5,0.9375,Left Dorsal Attention,0.9375,Left Dorsal Attention A,0.9375,Occipital,
3033,16411685,lh__superiorparietal__101,Left,-32,-38,46,lh_superiorparietal,1,Postcentral_L,0.833333333,Superior Parietal Lobule_Left,0.106060606,Left_SPL,0.333333333,L_A5l,0.803030303,L_2_ROI,0.712121212,7Networks_LH_DorsAttn_Post_5,0.818181818,7Networks_LH_DorsAttn_Post_11,0.818181818,Left Dorsal Attention,0.818181818,Left Dorsal Attention B,0.818181818,Parietal,
3034,13108380,lh__superiorparietal__102,Left,-25,-64,47,lh_superiorparietal,1,Parietal_Sup_L,0.977987421,"Lateral Occipital Cortex, superior division_Left",0.981132075,Left_SPL,0.889937107,L_A7c,0.477987421,L_MIP_ROI,0.990566038,7Networks_LH_DorsAttn_Post_3,0.921383648,7Networks_LH_DorsAttn_Post_7,0.889937107,Left Dorsal Attention,0.908805031,Left Dorsal Attention A,0.525157233,Parietal,
3035,286999,lh__superiorparietal__103,Left,-6,-93,27,lh_superiorparietal,1,Cuneus_L,1.0,Occipital Pole_Left,0.922155689,Left_Cun,0.508982036,L_msOccG,0.994011976,L_V3_ROI,0.952095808,7Networks_LH_Vis_13,1.0,7Networks_LH_Vis_25,0.580838323,Left Visual,1.0,Left Visual Peripheral (Visual B),0.988023952,Occipital,
3036,632604,lh__superiorparietal__104,Left,-9,-74,54,lh_superiorparietal,1,Precuneus_L,0.928057554,"Lateral Occipital Cortex, superior division_Left",0.71942446,Left_SPL,0.654676259,L_A7c,0.884892086,L_7PL_ROI,0.841726619,7Networks_LH_DorsAttn_Post_7,0.884892086,7Networks_LH_DorsAttn_Post_13,0.863309353,Left Dorsal Attention,0.910071942,Left Dorsal Attention A,0.809352518,Parietal,
3037,1358423,lh__superiorparietal__105,Left,-20,-85,24,lh_superiorparietal,1,Occipital_Sup_L,0.927710843,"Lateral Occipital Cortex, superior division_Left",0.951807229,Left_SOG,0.722891566,L_msOccG,0.602409639,L_V3A_ROI,0.879518072,7Networks_LH_Vis_14,0.891566265,7Networks_LH_Vis_27,0.831325301,Left Visual,0.891566265,Left Visual Central (Visual A),0.891566265,Occipital,
3038,8771336,lh__superiorparietal__106,Left,-21,-64,61,lh_superiorparietal,1,Parietal_Sup_L,1.0,"Lateral Occipital Cortex, superior division_Left",0.931972789,Left_SPL,0.93877551,L_A7r,0.727891156,L_VIP_ROI,1.0,7Networks_LH_DorsAttn_Post_7,0.414965986,7Networks_LH_DorsAttn_Post_16,0.319727891,Left Dorsal Attention,0.925170068,Left Dorsal Attention A,0.87755102,Parietal,
3039,2790531,lh__superiorparietal__107,Left,-20,-45,60,lh_superiorparietal,1,Parietal_Sup_L,0.294117647,Superior Parietal Lobule_Left,0.420168067,Left_SPL,0.25210084,L_A7pc,0.840336134,L_2_ROI,0.663865546,7Networks_LH_SomMot_11,0.453781513,7Networks_LH_SomMot_27,0.470588235,Left Somatomotor,0.680672269,Left Somatomotor A,0.680672269,Parietal,
3040,2670584,lh__superiorparietal__108,Left,-16,-56,67,lh_superiorparietal,1,Precuneus_L,0.731843575,Superior Parietal Lobule_Left,0.988826816,Left_SPL,0.983240223,L_A7r,0.61452514,L_7AL_ROI,1.0,7Networks_LH_DorsAttn_Post_10,0.972067039,7Networks_LH_DorsAttn_Post_16,0.854748603,Left Dorsal Attention,0.955307263,Left Dorsal Attention B,0.972067039,Parietal,
3041,15722786,lh__superiorparietal__109,Left,-27,-60,60,lh_superiorparietal,1,Parietal_Sup_L,0.978070175,"Lateral Occipital Cortex, superior division_Left",0.76754386,Left_SPL,0.75,L_A7ip,0.837719298,L_VIP_ROI,0.780701754,7Networks_LH_DorsAttn_Post_8,0.837719298,7Networks_LH_DorsAttn_Post_14,0.802631579,Left Dorsal Attention,0.855263158,Left Dorsal Attention A,0.855263158,Parietal,
3042,5902677,lh__superiorparietal__110,Left,-33,-43,49,lh_superiorparietal,1,Parietal_Inf_L,0.910447761,Superior Parietal Lobule_Left,0.947761194,Left_SPL,0.694029851,L_A5l,0.985074627,L_7PC_ROI,0.76119403,7Networks_LH_DorsAttn_Post_6,0.447761194,7Networks_LH_DorsAttn_Post_11,0.5,Left Dorsal Attention,0.858208955,Left Dorsal Attention B,0.850746269,Parietal,
3043,15033912,lh__superiorparietal__111,Left,-21,-88,36,lh_superiorparietal,1,Occipital_Sup_L,0.990909091,"Lateral Occipital Cortex, superior division_Left",0.881818182,Left_SOG,0.813636364,L_lsOccG,0.772727273,L_V7_ROI,0.509090909,7Networks_LH_Vis_13,0.740909091,7Networks_LH_Vis_29,0.972727273,Left Visual,1.0,Left Visual Central (Visual A),0.522727273,Occipital,
3044,898399,lh__superiorparietal__112,Left,-24,-57,52,lh_superiorparietal,1,Parietal_Sup_L,0.967391304,Superior Parietal Lobule_Left,0.402173913,Left_SPL,0.673913043,L_A7ip,0.847826087,L_LIPv_ROI,1.0,7Networks_LH_DorsAttn_Post_8,0.608695652,7Networks_LH_DorsAttn_Post_10,0.47826087,Left Dorsal Attention,0.608695652,Left Dorsal Attention A,0.608695652,Parietal,
3045,8608293,lh__superiorparietal__113,Left,-26,-67,28,lh_superiorparietal,1,Occipital_Mid_L,0.383838384,"Lateral Occipital Cortex, superior division_Left",0.767676768,Left_SPL,0.373737374,L_lsOccG,0.616161616,L_IPS1_ROI,0.777777778,7Networks_LH_DorsAttn_Post_3,0.898989899,7Networks_LH_DorsAttn_Post_5,0.898989899,Left Dorsal Attention,0.898989899,Left Dorsal Attention A,0.898989899,unspecified,"Occipital    0.616
Parietal     0.141
Name: 3045, dtype: float64"
3046,16508431,lh__superiorparietal__114,Left,-21,-64,52,lh_superiorparietal,1,Parietal_Sup_L,1.0,"Lateral Occipital Cortex, superior division_Left",0.92,Left_SPL,1.0,L_A7c,0.74,L_MIP_ROI,0.82,7Networks_LH_DorsAttn_Post_3,0.74,7Networks_LH_DorsAttn_Post_7,0.8,Left Dorsal Attention,0.8,Left Dorsal Attention A,0.8,Parietal,
3047,9414169,lh__superiorparietal__115,Left,-17,-60,58,lh_superiorparietal,1,Parietal_Sup_L,0.806629834,"Lateral Occipital Cortex, superior division_Left",0.408839779,Left_SPL,0.674033149,L_A7r,0.895027624,L_VIP_ROI,0.889502762,7Networks_LH_DorsAttn_Post_10,0.569060773,7Networks_LH_DorsAttn_Post_16,0.569060773,Left Dorsal Attention,0.756906077,Left Dorsal Attention B,0.425414365,Parietal,
3048,14773806,lh__superiorparietal__116,Left,-26,-66,52,lh_superiorparietal,1,Parietal_Sup_L,1.0,"Lateral Occipital Cortex, superior division_Left",0.94375,Left_SPL,0.8125,L_A7ip,0.65625,L_MIP_ROI,0.70625,7Networks_LH_DorsAttn_Post_3,0.8,7Networks_LH_DorsAttn_Post_7,0.86875,Left Dorsal Attention,0.89375,Left Dorsal Attention A,0.7125,Parietal,
3049,15179584,lh__superiorparietal__117,Left,-25,-43,56,lh_superiorparietal,1,Postcentral_L,1.0,Superior Parietal Lobule_Left,0.644444444,Left_SPL,0.111111111,L_A7pc,0.888888889,L_2_ROI,1.0,7Networks_LH_SomMot_11,0.777777778,7Networks_LH_SomMot_27,0.755555556,Left Somatomotor,0.866666667,Left Somatomotor A,0.866666667,Parietal,
3050,13858385,lh__superiorparietal__118,Left,-19,-64,45,lh_superiorparietal,1,Parietal_Sup_L,1.0,"Lateral Occipital Cortex, superior division_Left",0.78125,Left_SPL,0.635416667,L_A7c,0.822916667,L_MIP_ROI,1.0,7Networks_LH_DorsAttn_Post_3,0.84375,7Networks_LH_DorsAttn_Post_7,0.875,Left Dorsal Attention,0.875,Left Dorsal Attention A,0.875,Parietal,
3051,10055550,lh__superiorparietal__119,Left,-31,-45,39,lh_superiorparietal,1,Parietal_Inf_L,0.490196078,Superior Parietal Lobule_Left,0.31372549,Left_SPL,0.539215686,L_A5l,0.794117647,L_AIP_ROI,1.0,7Networks_LH_DorsAttn_Post_6,0.931372549,7Networks_LH_DorsAttn_Post_9,0.931372549,Left Dorsal Attention,0.87254902,Left Control A,0.931372549,Parietal,
3052,6335830,lh__superiorparietal__120,Left,-22,-76,47,lh_superiorparietal,1,Parietal_Sup_L,0.990163934,"Lateral Occipital Cortex, superior division_Left",1.0,Left_SPL,0.855737705,L_lsOccG,0.754098361,L_IPS1_ROI,0.891803279,7Networks_LH_DorsAttn_Post_7,0.8,7Networks_LH_Vis_31,0.957377049,Left Dorsal Attention,0.937704918,Left Dorsal Attention A,0.967213115,Occipital,
3053,9739410,lh__superiorparietal__121,Left,-32,-43,55,lh_superiorparietal,1,Postcentral_L,0.64516129,Superior Parietal Lobule_Left,0.993548387,Left_SPL,0.4,L_A5l,0.851612903,L_7PC_ROI,1.0,7Networks_LH_SomMot_11,0.75483871,7Networks_LH_SomMot_27,0.709677419,Left Somatomotor,0.774193548,Left Somatomotor A,0.612903226,Parietal,
3054,2001573,lh__superiorparietal__122,Left,-27,-61,52,lh_superiorparietal,1,Parietal_Sup_L,0.977272727,"Lateral Occipital Cortex, superior division_Left",0.685606061,Left_SPL,0.731060606,L_A7ip,0.852272727,L_LIPd_ROI,0.643939394,7Networks_LH_DorsAttn_Post_8,0.681818182,7Networks_LH_DorsAttn_Post_10,0.568181818,Left Dorsal Attention,0.901515152,Left Dorsal Attention A,0.791666667,Parietal,
3055,1234745,lh__superiorparietal__123,Left,-18,-48,64,lh_superiorparietal,1,Parietal_Sup_L,0.488095238,Superior Parietal Lobule_Left,0.678571429,Left_SPL,0.613095238,L_A7pc,0.875,L_7AL_ROI,1.0,7Networks_LH_DorsAttn_Post_10,0.80952381,7Networks_LH_SomMot_36,0.654761905,Left Somatomotor,0.886904762,Left Somatomotor A,0.744047619,Parietal,
3056,11192415,lh__superiorparietal__124,Left,-16,-66,47,lh_superiorparietal,1,Parietal_Sup_L,1.0,"Lateral Occipital Cortex, superior division_Left",0.631578947,Left_SPL,0.543859649,L_A7c,0.98245614,L_MIP_ROI,0.912280702,7Networks_LH_DorsAttn_Post_7,0.736842105,7Networks_LH_DorsAttn_Post_7,0.736842105,Left Dorsal Attention,0.824561404,Left Dorsal Attention A,0.824561404,Parietal,
3057,12243730,lh__superiorparietal__125,Left,-30,-40,45,lh_superiorparietal,1,Postcentral_L,0.736111111,Superior Parietal Lobule_Left,0.083333333,Left_SPL,0.041666667,L_A5l,0.916666667,L_AIP_ROI,1.0,7Networks_LH_DorsAttn_Post_5,0.5,7Networks_LH_DorsAttn_Post_11,0.527777778,Left Dorsal Attention,0.652777778,Left Dorsal Attention B,0.652777778,Parietal,
3058,12858078,lh__superiorparietal__126,Left,-14,-87,29,lh_superiorparietal,1,Occipital_Sup_L,0.545454545,Occipital Pole_Left,0.261363636,Left_SOG,0.409090909,L_msOccG,0.954545455,L_V3A_ROI,1.0,7Networks_LH_Vis_13,0.75,7Networks_LH_Vis_29,0.943181818,Left Visual,1.0,Left Visual Peripheral (Visual B),0.965909091,Occipital,
3059,11117551,lh__superiorparietal__127,Left,-9,-77,45,lh_superiorparietal,1,Precuneus_L,0.819188192,Precuneous Cortex_Left,0.498154982,Left_PCu,0.413284133,L_A7c,0.391143911,L_POS2_ROI,0.767527675,7Networks_LH_Cont_pCun_1,0.878228782,7Networks_LH_Cont_pCun_1,0.915129151,Left Dorsal Attention,0.498154982,Left Control C,0.789667897,unspecified,"Parietal     0.524
Occipital    0.332
Name: 3059, dtype: float64"
3060,1148574,lh__superiorparietal__128,Left,-33,-48,66,lh_superiorparietal,1,Parietal_Sup_L,0.848,Superior Parietal Lobule_Left,1.0,Left_SPL,0.86,L_A7pc,0.792,L_7PC_ROI,1.0,7Networks_LH_SomMot_11,0.976,7Networks_LH_SomMot_27,0.976,Left Somatomotor,0.576,Left Dorsal Attention B,0.912,Parietal,
3061,12215128,lh__superiorparietal__129,Left,-30,-57,51,lh_superiorparietal,1,Parietal_Inf_L,0.607692308,Superior Parietal Lobule_Left,0.546153846,Left_SPL,0.784615385,L_A7ip,0.746153846,L_LIPd_ROI,0.592307692,7Networks_LH_DorsAttn_Post_8,0.576923077,7Networks_LH_DorsAttn_Post_10,0.776923077,Left Dorsal Attention,0.784615385,Left Dorsal Attention A,0.523076923,Parietal,
3062,8127007,lh__superiorparietal__130,Left,-20,-68,53,lh_superiorparietal,1,Parietal_Sup_L,1.0,"Lateral Occipital Cortex, superior division_Left",1.0,Left_SPL,0.983783784,L_A7c,0.918918919,L_MIP_ROI,0.8,7Networks_LH_DorsAttn_Post_7,0.762162162,7Networks_LH_DorsAttn_Post_7,0.572972973,Left Dorsal Attention,0.924324324,Left Dorsal Attention A,0.924324324,Parietal,
3063,8109524,lh__superiorparietal__131,Left,-16,-67,51,lh_superiorparietal,1,Parietal_Sup_L,0.814285714,"Lateral Occipital Cortex, superior division_Left",1.0,Left_SPL,0.642857143,L_A7c,0.914285714,L_7PL_ROI,0.614285714,7Networks_LH_DorsAttn_Post_7,0.828571429,7Networks_LH_DorsAttn_Post_13,0.642857143,Left Dorsal Attention,0.842857143,Left Dorsal Attention A,0.842857143,Parietal,
3064,16640682,lh__superiorparietal__132,Left,-13,-76,42,lh_superiorparietal,1,Parietal_Sup_L,0.399253731,Precuneous Cortex_Left,0.470149254,Left_PCu,0.343283582,L_dmPOS,0.425373134,L_POS2_ROI,0.690298507,7Networks_LH_Cont_pCun_1,0.895522388,7Networks_LH_Cont_pCun_1,0.835820896,Left Visual,0.742537313,Left Control C,0.671641791,unspecified,"Parietal     0.545
Occipital    0.325
Name: 3064, dtype: float64"
3065,905265,lh__superiorparietal__133,Left,-13,-59,65,lh_superiorparietal,1,Precuneus_L,0.986842105,"Lateral Occipital Cortex, superior division_Left",0.642105263,Left_SPL,0.839473684,L_A7r,0.923684211,L_7AL_ROI,0.989473684,7Networks_LH_DorsAttn_Post_10,0.855263158,7Networks_LH_DorsAttn_Post_16,0.563157895,Left Dorsal Attention,0.931578947,Left Dorsal Attention B,0.942105263,Parietal,
3066,13554675,lh__superiorparietal__134,Left,-24,-62,53,lh_superiorparietal,1,Parietal_Sup_L,1.0,"Lateral Occipital Cortex, superior division_Left",0.651851852,Left_SPL,0.940740741,L_A7ip,0.8,L_LIPv_ROI,0.644444444,7Networks_LH_DorsAttn_Post_8,0.488888889,7Networks_LH_DorsAttn_Post_7,0.422222222,Left Dorsal Attention,0.718518519,Left Dorsal Attention A,0.718518519,Parietal,
3067,5431188,lh__superiorparietal__135,Left,-27,-43,54,lh_superiorparietal,1,Postcentral_L,0.962962963,Superior Parietal Lobule_Left,0.864197531,Left_SPL,0.222222222,L_A7pc,0.790123457,L_2_ROI,0.864197531,7Networks_LH_SomMot_11,0.814814815,7Networks_LH_SomMot_27,0.814814815,Left Somatomotor,0.888888889,Left Somatomotor A,0.888888889,Parietal,
3068,653875,lh__superiorparietal__136,Left,-27,-54,53,lh_superiorparietal,1,Parietal_Inf_L,0.951612903,Superior Parietal Lobule_Left,1.0,Left_SPL,0.983870968,L_A7ip,0.983870968,L_LIPv_ROI,1.0,7Networks_LH_DorsAttn_Post_8,0.451612903,7Networks_LH_DorsAttn_Post_10,0.629032258,Left Dorsal Attention,0.822580645,Left Dorsal Attention A,0.822580645,Parietal,
3069,10099502,lh__superiorparietal__137,Left,-30,-60,43,lh_superiorparietal,1,Parietal_Inf_L,0.716494845,"Lateral Occipital Cortex, superior division_Left",0.62371134,Left_AnG,0.417525773,L_A39rd,0.443298969,L_LIPd_ROI,0.757731959,7Networks_LH_Cont_Par_2,0.927835052,7Networks_LH_Cont_Par_4,0.701030928,Left Control,0.74742268,Left Control A,0.948453608,Parietal,
3070,9422899,lh__superiorparietal__138,Left,-22,-61,61,lh_superiorparietal,1,Parietal_Sup_L,0.98630137,"Lateral Occipital Cortex, superior division_Left",0.739726027,Left_SPL,0.808219178,L_A7r,0.657534247,L_VIP_ROI,1.0,7Networks_LH_DorsAttn_Post_8,0.442922374,7Networks_LH_DorsAttn_Post_14,0.452054795,Left Dorsal Attention,0.844748858,Left Dorsal Attention A,0.684931507,Parietal,
3071,13579039,lh__superiorparietal__139,Left,-36,-48,62,lh_superiorparietal,1,Parietal_Sup_L,0.744292237,Superior Parietal Lobule_Left,1.0,Left_SPL,0.96347032,L_A5l,0.744292237,L_7PC_ROI,1.0,7Networks_LH_SomMot_11,0.945205479,7Networks_LH_SomMot_27,0.885844749,Left Somatomotor,0.598173516,Left Dorsal Attention B,0.794520548,Parietal,
3072,16060475,lh__superiorparietal__140,Left,-21,-61,42,lh_superiorparietal,1,Parietal_Sup_L,0.802083333,"Lateral Occipital Cortex, superior division_Left",0.427083333,Left_SPL,0.541666667,L_A7c,0.677083333,L_MIP_ROI,1.0,7Networks_LH_DorsAttn_Post_3,0.520833333,7Networks_LH_DorsAttn_Post_7,0.520833333,Left Dorsal Attention,0.520833333,Left Dorsal Attention A,0.520833333,unspecified,"Parietal    0.677
Name: 3072, dtype: float64"
3073,13791945,lh__superiorparietal__141,Left,-21,-85,42,lh_superiorparietal,1,Occipital_Sup_L,0.965957447,"Lateral Occipital Cortex, superior division_Left",1.0,Left_SOG,0.727659574,L_lsOccG,0.970212766,L_V6A_ROI,1.0,7Networks_LH_Vis_13,0.514893617,7Networks_LH_Vis_31,0.685106383,Left Visual,1.0,Left Dorsal Attention A,0.412765957,Occipital,
3074,13565103,lh__superiorparietal__142,Left,-18,-86,20,lh_superiorparietal,1,Occipital_Sup_L,0.8,"Lateral Occipital Cortex, superior division_Left",0.484615385,Left_SOG,0.438461538,L_msOccG,0.730769231,L_V3A_ROI,0.830769231,7Networks_LH_Vis_14,0.892307692,7Networks_LH_Vis_27,0.730769231,Left Visual,0.892307692,Left Visual Central (Visual A),0.861538462,Occipital,
3075,6957921,lh__superiorparietal__143,Left,-24,-48,60,lh_superiorparietal,1,Parietal_Sup_L,0.835616438,Superior Parietal Lobule_Left,1.0,Left_SPL,0.760273973,L_A7pc,0.993150685,L_7AL_ROI,0.595890411,7Networks_LH_SomMot_11,0.760273973,7Networks_LH_SomMot_27,0.760273973,Left Somatomotor,0.760273973,Left Somatomotor A,0.760273973,Parietal,
3076,7743432,lh__superiorparietal__144,Left,-19,-64,49,lh_superiorparietal,1,Parietal_Sup_L,1.0,"Lateral Occipital Cortex, superior division_Left",0.9,Left_SPL,0.79,L_A7c,0.94,L_MIP_ROI,1.0,7Networks_LH_DorsAttn_Post_3,0.49,7Networks_LH_DorsAttn_Post_7,0.9,Left Dorsal Attention,0.9,Left Dorsal Attention A,0.9,Parietal,
3077,104560,lh__superiorparietal__145,Left,-17,-59,62,lh_superiorparietal,1,Parietal_Sup_L,0.653696498,"Lateral Occipital Cortex, superior division_Left",0.548638132,Left_SPL,0.723735409,L_A7r,0.840466926,L_VIP_ROI,0.696498054,7Networks_LH_DorsAttn_Post_10,0.817120623,7Networks_LH_DorsAttn_Post_16,0.817120623,Left Dorsal Attention,0.848249027,Left Dorsal Attention B,0.727626459,Parietal,
3078,6941318,lh__superiorparietal__146,Left,-28,-53,47,lh_superiorparietal,1,Parietal_Inf_L,0.529411765,Superior Parietal Lobule_Left,0.882352941,Left_SPL,0.742647059,L_A7ip,0.676470588,L_LIPd_ROI,0.904411765,7Networks_LH_DorsAttn_Post_6,0.647058824,7Networks_LH_DorsAttn_Post_10,0.625,Left Dorsal Attention,0.75,Left Control A,0.573529412,Parietal,
3079,9710515,lh__superiorparietal__147,Left,-21,-81,46,lh_superiorparietal,1,Parietal_Sup_L,0.666666667,"Lateral Occipital Cortex, superior division_Left",1.0,Left_SOG,0.393939394,L_lsOccG,0.904040404,L_IPS1_ROI,0.565656566,7Networks_LH_DorsAttn_Post_7,0.853535354,7Networks_LH_Vis_31,0.939393939,Left Visual,0.939393939,Left Dorsal Attention A,0.813131313,Occipital,
3080,2007743,lh__superiorparietal__148,Left,-37,-44,55,lh_superiorparietal,1,Parietal_Sup_L,0.441176471,Superior Parietal Lobule_Left,1.0,Left_SPL,0.841176471,L_A5l,0.841176471,L_7PC_ROI,1.0,7Networks_LH_DorsAttn_Post_6,0.458823529,7Networks_LH_DorsAttn_Post_12,0.458823529,Left Dorsal Attention,0.847058824,Left Dorsal Attention B,0.958823529,Parietal,
3081,9857398,lh__superiorparietal__149,Left,-36,-46,50,lh_superiorparietal,1,Parietal_Inf_L,1.0,Superior Parietal Lobule_Left,1.0,Left_SPL,0.976470588,L_A5l,0.988235294,L_7PC_ROI,0.670588235,7Networks_LH_DorsAttn_Post_6,0.952941176,7Networks_LH_DorsAttn_Post_12,0.517647059,Left Dorsal Attention,0.964705882,Left Dorsal Attention B,0.717647059,Parietal,
3082,14143991,lh__superiorparietal__150,Left,-21,-67,60,lh_superiorparietal,1,Parietal_Sup_L,0.875,"Lateral Occipital Cortex, superior division_Left",1.0,Left_SPL,0.760869565,L_A7c,0.402173913,L_VIP_ROI,1.0,7Networks_LH_DorsAttn_Post_7,0.793478261,7Networks_LH_DorsAttn_Post_13,0.755434783,Left Dorsal Attention,0.994565217,Left Dorsal Attention A,0.994565217,Parietal,
3083,8699884,lh__superiorparietal__151,Left,-13,-53,64,lh_superiorparietal,1,Precuneus_L,0.930693069,Superior Parietal Lobule_Left,0.643564356,Left_SPL,0.495049505,L_A7pc,0.693069307,L_7AL_ROI,1.0,7Networks_LH_DorsAttn_Post_10,0.554455446,7Networks_LH_SalVentAttn_Med_6,0.346534653,Left Dorsal Attention,0.396039604,Left Dorsal Attention B,0.475247525,Parietal,
3084,2505452,lh__superiorparietal__152,Left,-17,-85,21,lh_superiorparietal,1,Occipital_Sup_L,0.984848485,"Lateral Occipital Cortex, superior division_Left",0.46969697,Left_SOG,0.378787879,L_msOccG,0.803030303,L_V3A_ROI,1.0,7Networks_LH_Vis_14,0.772727273,7Networks_LH_Vis_27,0.681818182,Left Visual,0.772727273,Left Visual Central (Visual A),0.757575758,Occipital,
3085,15840447,lh__superiorparietal__153,Left,-22,-75,41,lh_superiorparietal,1,Occipital_Sup_L,0.556818182,"Lateral Occipital Cortex, superior division_Left",0.981060606,Left_SPL,0.511363636,L_lsOccG,0.863636364,L_IPS1_ROI,1.0,7Networks_LH_DorsAttn_Post_3,0.731060606,7Networks_LH_Vis_31,0.75,Left Dorsal Attention,0.583333333,Left Dorsal Attention A,0.886363636,Occipital,
